episode,epsilon,total_reward,avg_queue,avg_wait_s,avg_travel_s,throughput,switches,td_loss,q_table_states,avg_delay_s
105,0.5585,-1727.923076923077,16.5425,53.475675675675674,98.1891891891892,334,79,0.05087346568423189,,55.870619946091644
106,0.5554,-1457.5999999999997,12.883333333333333,43.148459383753504,86.72268907563026,323,79,0.051604695920024465,,43.52732240437158
107,0.5523,-1858.1999999999998,21.615833333333335,69.59946236559139,115.49462365591398,330,79,0.05291865699844328,,80.51724137931035
108,0.5493,-1500.5230769230768,12.526666666666667,40.24193548387097,84.10752688172043,349,76,0.051384043219223234,,40.596774193548384
109,0.5462,-1442.6307692307694,11.8925,38.17741935483871,80.69623655913979,353,77,0.05139121893577745,,38.42741935483871
110,0.5432,-1695.1384615384616,16.0475,52.887052341597794,100.04407713498622,341,81,0.05246675418359685,,54.972451790633606
111,0.5402,-2155.9384615384615,25.4875,82.54324324324324,133.8783783783784,314,82,0.052474628379649016,,119.93766233766233
112,0.5372,-1095.9230769230771,8.93,28.416,68.45066666666666,353,75,0.049346166045230386,,28.685333333333332
113,0.5343,-1535.3230769230768,14.214166666666667,44.61679790026247,88.19160104986877,344,81,0.051224635611052186,,48.16497461928934
114,0.5313,-1735.1230769230767,17.608333333333334,57.23641304347826,103.83152173913044,341,80,0.05257519578983812,,62.08423913043478
115,0.5284,-1312.0615384615382,11.655,37.14933333333333,80.22133333333333,332,79,0.05171910084653117,,37.31398416886544
116,0.5254,-1196.6000000000001,10.3825,35.846820809248555,78.1907514450867,316,83,0.051539422255149694,,36.066473988439306
117,0.5225,-1564.0153846153844,14.008333333333333,46.043956043956044,87.74450549450549,325,77,0.050841440740033154,,46.41847826086956
118,0.5196,-854.2153846153846,7.321666666666666,24.45098039215686,64.10924369747899,335,81,0.0520156329120376,,24.672268907563026
119,0.5168,-1905.1538461538462,16.288333333333334,53.69972451790633,101.21212121212122,350,74,0.052721448705209555,,56.14325068870524
120,0.5139,-1494.6,13.234166666666667,44.20949720670391,87.69832402234637,324,77,0.0509772803649426,,46.064
121,0.5111,-1297.1076923076923,10.948333333333334,34.477572559366756,74.4353562005277,351,76,0.05025439944490577,,34.844327176781
122,0.5082,-1015.0461538461539,9.05,29.44959128065395,69.44686648501363,327,80,0.04991739371500419,,29.885558583106267
123,0.5054,-1723.8923076923077,14.426666666666666,46.997275204359674,92.5149863760218,349,71,0.05146119483128498,,47.37874659400545
124,0.5026,-1697.4153846153845,13.830833333333333,43.067708333333336,87.54166666666667,355,76,0.04966636638306359,,43.3671875
125,0.4998,-1761.0923076923077,15.105,47.656992084432716,92.28496042216359,338,78,0.051194446833952044,,47.93667546174142
126,0.4971,-1011.4615384615385,8.113333333333333,26.808864265927976,66.58725761772853,345,76,0.05227314535506295,,27.01662049861496
